id,nama_parfum,brand,description,notes,harga,gender_target,waktu_penggunaan,occasion,wangi_vibe,url_foto,url_produk,rating_value,rating_count,created_at,concentration,top_notes,middle_notes,base_notes,main_accords,cuaca_musim,longevity,sillage
a37d53c9-892f-4c39-bb2a-be5bcf3650fd,ALL LIP MAKEUP,DIOR,"Member Exclusive | Receive an additional complimentary Dior Makeup Eyes and Lips Trial Set with min spend of Rp 3,500,000 Discover all the Dior lip makeup products: alongside the iconic Rouge Dior lipstick, an array of creations is revealed in couture colors, with long wear or even infused with floral lip care. Add a liquid lipstick, lip liner, lip oil or shiny gloss to your makeup bag. No-Transfer Lip Liner Pencil - Couture Color - Comfort and Long Wear Rouge Dior Balm Refill Universal Lip Balm Refill - 95% Natural-Origin Ingredients - Hydrating Floral Lip Care Dior Addict Lip Glow Oil 24h Hydrating Lip Oil - 3 Ultra-Glossy Finishes No-Transfer Lip Liner Pencil - Intense Couture Color - Long Wear Dior Addict Lip Glow Butter 24-Hour Hydrating Shine Lip Treatment - Peptide + Ceramide 48-Hour Hydrating Lip Balm - pH-Activated Color Rouge Dior - Limited Edition Couture Color Lipstick - Velvet Finish - Hydrating Floral Lip Care - Long Wear Couture Color Lipstick - Velvet and Satin Finishes - Hydrating Floral Lip Care - Long Wear Dior Addict Case - Limited Edition Shine Lipstick Couture Case - Refillable Universal Lip Balm - 95% Natural-Origin Ingredients - Hydrating Floral Lip Care - Refillable Hydrating Shine Lipstick - 90% Natural-Origin Ingredients - Refillable Dior Addict Lip Maximizer Serum Lip Plumping Serum - Extreme 24h Hydration - Instant and Long-Term Maximum Volume Effect - Day and Night Privacy Policy Terms and conditions Cookies Policy Cookies are in use on this site These cookies are necessary for the website to function and cannot be switched off in our systems. They are usually only set in response to actions made by you which amount to a request for services, such as setting your privacy preferences, logging in or filling in forms. You can set your browser to block or alert you about these cookies, but some parts of the site will not then work. These cookies enable the website to provide enhanced functionality and personalisation. They may be set by us or by third party providers whose services we have added to our pages. If you do not allow these cookies then some or all of these services may not function properly. These cookies may be set through our site by our advertising partners. They may be used by those companies to build a profile of your interests and show you relevant adverts on other sites. They do not store directly personal information, but are based on uniquely identifying your browser and internet device. If you do not allow these cookies, you will experience less targeted advertising. These cookies are set by a range of social media services that we have added to the site to enable you to share our content with your friends and networks. They are capable of tracking your browser across other sites and building up a profile of your interests. This may impact the content and messages you see on other websites you visit. If you do not allow these cookies you may not be able to use or see these sharing tools. These cookies allow us to count visits and traffic sources so we can measure and improve the performance of our site. They help us to know which pages are the most and least popular and see how visitors move around the site. All information these cookies collect is aggregated and therefore anonymous. If you do not allow these cookies we will not know when you have visited our site, and will not be able to monitor its performance.",,0,Wanita,Pagi / Siang,Office / Formal,,,https://www.dior.com/en_id/beauty/productlist-folder/plp-makeup-all-lips.html,0,0,2026-05-12 01:11:51.56155+00,Unspecified,N/A,N/A,N/A,"Floral, Citrus, Aromatic, Fruity",Musim Semi,Sangat Tahan Lama (8+ jam),Sangat Kuat (Loud)
a3c04588-075f-49f6-92d8-223bda6fdfcd,LOVILLEA Happy Hype Chillin Sunday,Nco,Nco by Hanasui Eau De Perfume - Luxurious Fragrance Perfume Eau De Perfume for Women Long Lasting Fragrance,,32920,Pria,N/A,N/A,,,https://www.lazada.co.id/products/pdp-i8785238907.html,0,0,2026-05-12 01:10:11.437383+00,Unspecified,N/A,N/A,N/A,N/A,N/A,N/A,N/A
a3eb2bef-e1f0-4196-a715-17e708e38bcd,Scarlett Whitening Eau De Parfum 30ml,SCARLETT,"SCARLETT WHITENING EAU DE PARFUM (EDP) 30ML SERIES ( READY ALL VARIAN AROMA ) App 4.1 (190) Rp 8.800 Pilihan pengiriman : DKI Jakarta, Kota Jakarta Barat, Cengkareng UBAH Dijamin tiba 10-15 Mei Standar,with shipping fee Rp15.500 Pengembalian & Garansi : Berubah Pikiran � Pengembalian Gratis 7 Hari � Garansi tidak tersedia VARIAN: EDP SWEET MEMORIES EDP DREAMY EDP SWEET MEMORIES EDP EUPHORIA EDP PASSIONATE LA FOREST FAIRY WONDERLAND GOLDEN ELIXIR VELVET ROUGE BIRU SAMUDRA GARDEN OF WHISPER PURPLE KISS BANANA FUSHION CARAMEL LATTE JOLLY PISTACHIO CRUSH TEA AMOR Kuantitas: Beli sekarang Tambah ke troli Share Like",,8800,Pria,N/A,N/A,,,https://www.lazada.co.id/products/pdp-i8782000505.html,0,0,2026-05-12 01:10:11.437383+00,Eau de Parfum (EDP),N/A,N/A,N/A,Gourmand,N/A,Tahan Lama (4-8 jam),Kuat (Moderate-Heavy)
a40bbb6b-4883-476d-8d50-a73a6ee9d558,Roll On Perfume 1 Dozen,Cheap,"Parfume Roll On 12 Botol/Lusin Murah App 4.7 (3119) Rp 30.000 Rp35.000 -14% Pilihan pengiriman : DKI Jakarta, Kota Jakarta Barat, Cengkareng UBAH Dijamin tiba 10-16 Mei Standar,with shipping fee Rp14.500 Belanjakan setidaknya Rp380.000 untuk menikmati diskon pengiriman Rp8.000 Pengembalian & Garansi : Berubah Pikiran � Pengembalian Gratis 7 Hari � 15 Bulan Tidak Ada Garansi Aroma: isi 12 botol isi 6 botol isi 12 botol Kuantitas: Beli sekarang Tambah ke troli Share Like",,16000,Pria,N/A,N/A,,,https://www.lazada.co.id/products/pdp-i6191560181.html,0,0,2026-05-12 01:10:11.437383+00,Parfum,N/A,N/A,N/A,N/A,N/A,Tahan Lama (4-8 jam),N/A
a450bdb1-5828-4008-9670-64c3fc8d64ba,Extrait de Parfum Travel size LAS POZAS,Saff & Co,"Rustling wind and singing birds, as i walk through the forest listening to the nature's song of the Angel's trumpet. White and hopeful, it breathes. Velvety body of Sumatran benzoin grounded with a humbling blend of cashmeran and sandalwood is serene yet so surreal. Stand still. LAS POZAS knows where you are. You must let it find you Floral Green Sandalwood Woody",,8900000,Unisex,N/A,N/A,,,https://saffnco.com/products/extrait-de-parfum-travel-size-las-pozas,0,0,2026-05-12 01:11:54.807979+00,Extrait de Parfum,N/A,N/A,N/A,"Woody, Floral, Green",Musim Semi,Sangat Tahan Lama (8+ jam),N/A
a4d7ea63-e65d-4181-a9f6-f1007da77de1,Sweet Lucifer Mr Crush HRNY Side Effect,Parfume,Parfume Fress&Natural Refresh Spray Cologne 100ml - 100% Original Fragrance Oil,,12950,Unisex,Pagi / Siang,N/A,,,https://www.lazada.co.id/products/pdp-i8146786568.html,0,0,2026-05-12 01:10:11.437383+00,Parfum,N/A,N/A,N/A,Fresh,N/A,Tahan Lama (4-8 jam),Sedang (Moderate)
a519cfd6-ab2f-454b-9c03-ab6485ea73c4,Extrait de Parfum COCO,Saff & Co,"COCO carries the weight of untold legacy as the sun threaded its golden strands through noble gatherings amidst citrus orchards. A fragrant heirloom, weaving through generations like timeless tapestries of histories. Balsamic Bergamot Citrus Patchouli Woody",,18830000,Unisex,N/A,N/A,,,https://saffnco.com/products/extrait-de-parfum-coco,0,0,2026-05-12 01:11:54.807979+00,Extrait de Parfum,N/A,N/A,N/A,"Woody, Citrus",Musim Gugur,Sangat Tahan Lama (8+ jam),N/A
a54dced7-d79e-44bf-b540-e3e7c7eb0d91,HMNS Unpatched Eau De Parfum 100 ml,HMNS,"HMNS Unpatched adalah inovasi unggulan dari HMNS, sebuah perpaduan antara sains modern dan seni perfumery. Parfum ini menggunakan akigalawood , bahan bio-engineered yang menggantikan patchouli dengan karakter aroma woody dan green leathery yang unik. Menariknya, semakin lama dipakai, wanginya akan semakin memukau.",,39800000,Pria,N/A,N/A,,,https://madeforhmns.com/products/hmns-perfume-unpatched,0,0,2026-05-12 01:11:53.105781+00,Eau de Parfum (EDP),N/A,N/A,N/A,"Woody, Fruity, Leather, Green",Musim Gugur,Tahan Lama (4-8 jam),Kuat (Moderate-Heavy)
a56b4a87-4221-44d6-b193-d000d82f75c7,Mykonos - Musk Aura Extrait de Parfum 100ml,Mykonos,"Mykonos - Musk Aura Extrait de Parfum 100ml An ode to the beauty and sensuality of �Musks�. Musk Aura is an enchanting fragrance that combines the allure of delicate rose and jasmine with the irresistible sensuality of musk. Specially crafted to capture the essence of island evenings, where the warm tropical breeze carries the intoxicating aroma of blooming flowers, setting the stage for intimate encounters and unforgettable moments of romance and seduction. Heady notes of florals intertwine with the fresh and lively essence of sweet apples, creating an aura of femininity and grace. The base notes anchor the fragrance with the allure of musk. A blend of velvety white musk and subtle hints of amber and nectarine create a seductive foundation that wraps you in a warm and intimate embrace. Musk Aura is the embodiment of seduction and passion under the stars. It's the perfect companion for evenings spent on a secluded beach or dancing under the moonlight. Top Notes: Bergamot, Yuzu, Apple Middle Notes: Lily of the Valley, Sambac Jasmine, Ylang-ylang Base Notes: Amber, Musk, Citrus, Nectarine No. BPOM: NA18230604097",,49900000,Pria,Pagi / Siang,Date / Romantic,,,https://officialmykonos.com/products/mykonos-musk-aura-extrait-de-parfum-100ml,0,0,2026-05-12 01:11:54.807979+00,Extrait de Parfum,"Bergamot, Yuzu, Apple Middle Notes: Lily of the Valley, Sambac Jasmine, Ylang-ylang Base Notes: Amber, Musk, Citrus, Nectarine No","Lily of the Valley, Sambac Jasmine, Ylang-ylang Base Notes: Amber, Musk, Citrus, Nectarine No","Amber, Musk, Citrus, Nectarine No","Floral, Citrus, Oriental, Fresh",Musim Panas,Sangat Tahan Lama (8+ jam),Sedang (Moderate)
a718431e-385c-41f2-9c17-5621cd308331,Lelabo Perfume 35ml,Cheap,Cheap perfume 7ml roll on non alcohol unit/PCs unisex,,3500,Unisex,N/A,N/A,,,https://www.lazada.co.id/products/pdp-i7576630897.html,0,0,2026-05-12 01:10:11.437383+00,Unspecified,N/A,N/A,N/A,N/A,N/A,N/A,N/A
a87dc0fa-a0e2-49c8-a327-fbe73e8ea665,Braven Code Cool Water 100ml,Men's,"Men's Perfume, Fragrant and Long Lasting / Posh Men Body Spray Perfume 150 ml",,19800,Pria,N/A,N/A,,,https://www.lazada.co.id/products/pdp-i5760448488.html,0,0,2026-05-12 01:10:11.437383+00,Unspecified,N/A,N/A,N/A,N/A,N/A,N/A,N/A
a89a5ae5-4659-4956-a770-78d7418ce6f0,Lelabou Perfume Bundle 30ml,Braven,Braven Code EDP Series 100ml - Parfum Pria - Perfume Wangi Tahan Lama - Long Lasting,,41336,Pria,N/A,N/A,,,https://www.lazada.co.id/products/pdp-i8677710117.html,0,0,2026-05-12 01:10:11.437383+00,Eau de Parfum (EDP),N/A,N/A,N/A,N/A,N/A,Sangat Tahan Lama (8+ jam),Kuat (Moderate-Heavy)
aa6925c4-5688-45b8-a164-863417636077,Extrait de Parfum KIE RAHA,Saff & Co,"KIE RAHA sends an ode to the land that raised you. Here, cajuput holds the comfort of a safe embrace. Aquamare flows with clean, watery light, softened by a mineral touch that stirs quiet memories, while Sulawesi patchouli roots the warmth of generations in the first home that shaped you. Amber Bergamot Citrus Floral Mimosa New Arrival Oriental",,24900000,Unisex,N/A,N/A,,,https://saffnco.com/products/extrait-de-parfum-kie-raha,0,0,2026-05-12 01:11:54.807979+00,Extrait de Parfum,N/A,N/A,N/A,"Woody, Floral, Citrus, Oriental",Musim Semi,Sangat Tahan Lama (8+ jam),Dekat (Skin Scent)
aba53cea-bce9-49bf-80a7-02236447762c,Cloud Mist Travel Size ANNABEL LEE,Saff & Co,"ANNABEL LEE captures the nostalgia of initial encounters, echoing the raw beauty and unspoken wonders of young hearts entwined in the innocence of first love. From the giddy rush of emotions to the sweet pang of naivety, these verses whisper dramatic tales of tender beginnings and heart-fluttering discoveries. Ambery Floral Fresh Fruity Gourmand Musky Sweet Tea",,7900000,Pria,Pagi / Siang,Sport / Outdoor,,,https://saffnco.com/products/cloud-mist-travel-size-annabel-lee,0,0,2026-05-12 01:11:54.807979+00,Unspecified,N/A,N/A,N/A,"Floral, Oriental, Fresh, Gourmand",Musim Semi,Sedang (2-4 jam),Sedang (Moderate)
abd1695f-b65a-4f45-822d-155fe807e7b1,Gentleman Viral Perfume,Bisa,Bisa COD Bayar Di Tempat | parfum refil parfum isi ulang parfum murah minyak wangi parfum tahan lama parfum laki laki parfum minyak wangi minyak wangi isi ulang parfum wangi farfum murah perfume parfum wanita,,35000,Pria,N/A,N/A,,,https://www.lazada.co.id/products/pdp-i5680620377.html,0,0,2026-05-12 01:10:11.437383+00,Parfum,N/A,N/A,N/A,N/A,N/A,Sangat Tahan Lama (8+ jam),N/A
ac257c78-c876-472a-a2f0-bef6044a24f2,Mykonos - California Club Extrait de Parfum 50ml,Mykonos,"California Club Extrait de Parfum 50ml The Sophisticated Night by The Sea As the sun dips below the horizon and the ocean glows under moonlight, California Club emerges. A fragrance inspired by the intoxicating allure of a seaside nightclub. The metallic tinge of the ocean breeze mixes with a refined blend of marine notes, giving an edge of mystery and sophistication. At the heart of California Club that truly defines its nighttime elegance. The deep floral richness of rose, iris, and violet brings an unexpected depth, adding an intoxicating, almost velvety allure. These middle notes weave together, creating a fragrance that is both bold and refined, a scent that unfolds as the night progresses. California Club is for the modern sophisticate who enjoys the finer things in life. A scent that is more formal, collected, and effortlessly cool, it's made for nights of confidence, conversation, and oceanfront glamour. Top Notes: Bergamot, Lemon, Violet Leaf Middle Notes: Rose, Violet, Iris Base Notes: Amberwood, Ambrette, Sandalwood No. BPOM: NA18250602293",,29900000,Unisex,Malam,Office / Formal,,,https://officialmykonos.com/products/mykonos-california-club-extrait-de-parfum-50ml,0,0,2026-05-12 01:11:54.807979+00,Extrait de Parfum,"Bergamot, Lemon, Violet Leaf","Rose, Violet, Iris","Amberwood, Ambrette, Sandalwood","Woody, Floral, Citrus, Oriental",Musim Semi,Sangat Tahan Lama (8+ jam),Sangat Kuat (Loud)
ac5c3157-2701-480e-ad90-dcbdba23cd8f,Extrait de Parfum Travel size SOTB,Saff & Co,"S. 0.T. B captures the perfect summer dream like no other: sun-kissed skin, colorful swimwear, fun pool parties, and a glass of refreshing Summer On The Beach! Designed with an exciting blend of mandarin, sweet floral notes, and rich vanilla musk, this tropical scent will remind you of warm sea breeze, soft sands, and lush palm trees on a hot summer day Floral Jasmine Musky Oriental Tropical Vanila Woody",,9900000,Pria,Pagi / Siang,Sport / Outdoor,,,https://saffnco.com/products/extrait-de-parfum-travel-size-sotb,0,0,2026-05-12 01:11:54.807979+00,Extrait de Parfum,N/A,N/A,N/A,"Woody, Floral, Citrus, Oriental",Musim Panas,Sangat Tahan Lama (8+ jam),Sedang (Moderate)
ace6a6a9-1d6c-42f8-80e3-d5a3ba6b3fb5,Not For Humans Am Smooth 50 ml,HMNS,"Not For Humans - Am Smooth Pet Fragrance Cocok Untuk: Anjing Not For Humans - Am Smooth, parfum khusus doggo yang bikin bulu mereka gak cuma wangi tapi juga berkilau. Dengan bahan-bahan alami dari hutan Amazon, Am Smooth memastikan bulu doggotetap lembap, terhidrasi, dan terlindungi sepanjang hari�dan yang pasti, 100% aman untuk hidung mereka yang sensitif.",,7900000,Pria,N/A,N/A,,,https://madeforhmns.com/products/not-for-humans-am-smooth-pet-fragrance,0,0,2026-05-12 01:11:53.105781+00,Parfum,N/A,N/A,N/A,N/A,N/A,Tahan Lama (4-8 jam),N/A
ae38d55f-add2-477c-adfc-9faddea083ca,Cloud Mist Travel Size AM KAMIN,Saff & Co,"Am Kamin invites you to immerse in the euphonious sonata of acceptance- a genuine consolation from acknowledging the present time, found among the closest souls whose warmth enfolds and inspires. Each scrape earned is a constellation accompanying you as you navigate the relentless, convoluted world. It is a salient act to make room in the jar of your soul and saturate it with memories and dreams anew. Perhaps harmony is not about holding all the answers but self-reconciliation and trusting your journey Balsamic Leather Lilly of the valley Oriental Patchouli Woody",,7900000,Unisex,N/A,N/A,,,https://saffnco.com/products/cloud-mist-travel-size-am-kamin,0,0,2026-05-12 01:11:54.807979+00,Unspecified,N/A,N/A,N/A,"Woody, Oriental, Leather",Musim Gugur,N/A,Dekat (Skin Scent)
af0b799e-c93b-47ff-beb7-9f73065c0a48,Mykonos - Penthouse Extrait de Parfum 50ml & 100ml,Mykonos,"Penthouse Extrait de Parfum 50ml & 100ml Penthouse is the scent of a luxurious bath. It�s clean, soft, and quietly indulgent. It opens with Sparkling Blackcurrant, airy Aldehydes, Mandarin Zest, and a gentle Rose Mist that feels like fresh water hitting your skin. At the heart, Velvety White Florals, White Tea Vapor, and a White Soap Accord build that immaculate, �fresh-from-the-shower� glow, wrapped in the refined warmth of Cashmere Wood and Cedarwood. As it dries down, Tonka Foam, Iso E Super, Amber, Clean Musks, and Cashmeran melt into the skin like the lingering warmth after a long, lush bath. Clean. Soapy. Luminous. Top Notes : Sparkling Blackcurrant, Aldehydes, Mandarin Zest, Rose Mist Middle Notes : Velvety White Floral, White Tea Vapor, White Soap Accord, Cashmere Wood. Cedarwood Base Notes : Tonka Foam, Iso E Super, Amber, Clean Musks, Cashmeran No BPOM : NA18250611825",,29900000,Pria,Pagi / Siang,Sport / Outdoor,,,https://officialmykonos.com/products/mykonos-penthouse-extrait-de-parfum-100ml,0,0,2026-05-12 01:11:54.807979+00,Extrait de Parfum,"Sparkling Blackcurrant, Aldehydes, Mandarin Zest, Rose Mist Middle Notes : Velvety White Floral, White Tea Vapor, White Soap Accord, Cashmere Wood","Velvety White Floral, White Tea Vapor, White Soap Accord, Cashmere Wood","Tonka Foam, Iso E Super, Amber, Clean Musks, Cashmeran No BPOM : NA18250611825","Woody, Floral, Citrus, Oriental",Musim Semi,Sangat Tahan Lama (8+ jam),Sedang (Moderate)
b0244508-3ec2-441d-9354-4ba71f5e561a,BODY of HUMANS Body Serum Aktiv Aromatic Raspberry Fruit Extract 200 ml,HMNS,"Body of Humans Body Serum dengan Aktiv Aromatic Raspberry Fruit Extract. Produk perawatan tubuh yang terinspirasi dari wangi parfum terlaris HMNS, ORGSM yang dapat melembapkan kulit secara optimal serta menghindarkan kulit dari radikal bebas dengan sensasi kesegaran pada kulit saat pemakaian.",,11900000,Pria,N/A,N/A,,,https://madeforhmns.com/products/body-of-humans-body-serum,0,0,2026-05-12 01:11:53.105781+00,Parfum,N/A,N/A,N/A,"Fresh, Aromatic, Fruity, Leather",N/A,Tahan Lama (4-8 jam),N/A
b0f8fa31-2fb7-4e94-b6f6-4b51a6553f7f,Scarletti Memories Dreamy 30ml,Fresh,Fresh & Natural Cologne / Perfume 100ml,,10000,Unisex,Pagi / Siang,N/A,,,https://www.lazada.co.id/products/pdp-i8353792480.html,0,0,2026-05-12 01:10:11.437383+00,Unspecified,N/A,N/A,N/A,Fresh,N/A,N/A,Sedang (Moderate)
b164bede-fb90-4a36-8780-3856e0181114,HMNS Philea Eau De Parfum 100 ml,HMNS,"HMNS Perfume - Philea 100ml Elea adalah seorang teman yang selalu ada untukmu. Tapi dunia berputar dan kamu menghadapi dewasa. Kita butuh teman lain yang menemanimu bertumbuh. Bersama Tsana, kita menemukan bunga Mimosa. Ia menjelma menjadi sosok peri yang merayakanmu bersemi dengan bungamu sendiri. Dengan wangi Magnolia, Mimosa dan Cashmeran yang kuat tapi lembut. Perkenalkan, ini Elea EDP, atau bisa kamu panggil� Philea. Ketahanan: 6�8 jam. Jejak Aroma: Meninggalkan aroma yang cukup kuat saat kamu lewat. Jangkauan: Tercium hingga 1,5�2 meter. Pengiriman Pengiriman setiap hari Senin sampai Jumat, dan batas pemesanan agar dikirim dihari yang sama jam 12 siang. Lebih dari jam 12 siang masuk pengiriman besok harinya. Tidak ada pengiriman di tanggal merah dan Weekend. Pemesanan hari Jumat akan di kirim di hari Senin sore. Untuk pengiriman via kurir instan untuk launching pertama kali belum disediakan. Pengiriman dilakukan dari Jakarta, dan durasi pengiriman disesuaikan dengan kebijakan jarak dan ketepatan waktu masing-masing jasa antar. Apabila ada kendala silahkan langsung menghubungi CS HMNS, dan kami akan langsung membantu. Love, HMNS.",,38500000,Pria,Pagi / Siang,N/A,,,https://madeforhmns.com/products/hmns-perfume-philea-100ml,0,0,2026-05-12 01:11:53.105781+00,Eau de Parfum (EDP),N/A,N/A,N/A,Floral,N/A,Sangat Tahan Lama (8+ jam),Kuat (Moderate-Heavy)
b251d93b-b912-43f6-8e12-29cb130e76ca,Extrait de Parfum Travel size MINOUET,Saff & Co,"Minouet dances to her own tunes, her chapters of wanderlust written among the star-studded sky. Gentle wind carries fragments of her passion, guiding hearts to embrace their worth and explore their imagination Ambery Floral Gourmand Sweet",,8900000,Pria,N/A,N/A,,,https://saffnco.com/products/extrait-de-parfum-travel-size-minouet,0,0,2026-05-12 01:11:54.807979+00,Extrait de Parfum,N/A,N/A,N/A,"Floral, Oriental, Gourmand",Musim Semi,Sangat Tahan Lama (8+ jam),N/A
b39fe901-3893-4ed5-a34a-b634d9e3fd44,Oud Ispahan,DIOR,"description ingredients application tips description OUD ISPAHAN, THE WOODY SILHOUETTE DRAPED IN ROSE. Oud Ispahan eau de parfum outlines the seductively close contact of an oud wood note and a sensual, plump Damascus rose. Voluptuous, with an uncompromisingly daring structure, the woody and floral silhouette of this unisex eau de parfum paints a powerful, opulent trail. Carried by its legendary aura, Oud Ispahan leaves behind the trail of a strong, unforgettable character in its wake. ingredients WARNING: THE LISTS OF INGREDIENTS THAT MAKE UP THE COMPOSITION OF PARFUMS CHRISTIAN DIOR PRODUCTS ARE REGULARLY UPDATED. BEFORE USING A PARFUMS CHRISTIAN DIOR PRODUCT, PLEASE READ THE LIST OF INGREDIENTS LOCATED ON THE PACKAGING TO BE CERTAIN THAT THE INGREDIENTS ARE SUITABLE FOR YOUR PERSONAL USE. #20550 ALCOHOL � PARFUM (FRAGRANCE) � AQUA (WATER) � CITRONELLOL � LIMONENE � LINALOOL � COUMARIN � DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE � ALPHA-ISOMETHYL IONONE � BUTYL METHOXYDIBENZOYLMETHANE � GERANIOL � EUGENOL � CITRAL � FARNESOL � CI 60730 (EXT. VIOLET 2) � BHT � CI 17200 (RED 33) � CI 47005 (YELLOW 10) application tips Spray Oud Ispahan on pulse points: neck and wrists. description ingredients application tips description OUD ISPAHAN, THE WOODY SILHOUETTE DRAPED IN ROSE. Oud Ispahan eau de parfum outlines the seductively close contact of an oud wood note and a sensual, plump Damascus rose. Voluptuous, with an uncompromisingly daring structure, the woody and floral silhouette of this unisex eau de parfum paints a powerful, opulent trail. Carried by its legendary aura, Oud Ispahan leaves behind the trail of a strong, unforgettable character in its wake. ingredients WARNING: THE LISTS OF INGREDIENTS THAT MAKE UP THE COMPOSITION OF PARFUMS CHRISTIAN DIOR PRODUCTS ARE REGULARLY UPDATED. BEFORE USING A PARFUMS CHRISTIAN DIOR PRODUCT, PLEASE READ THE LIST OF INGREDIENTS LOCATED ON THE PACKAGING TO BE CERTAIN THAT THE INGREDIENTS ARE SUITABLE FOR YOUR PERSONAL USE. #20550 ALCOHOL � PARFUM (FRAGRANCE) � AQUA (WATER) � CITRONELLOL � LIMONENE � LINALOOL � COUMARIN � DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE � ALPHA-ISOMETHYL IONONE � BUTYL METHOXYDIBENZOYLMETHANE � GERANIOL � EUGENOL � CITRAL � FARNESOL � CI 60730 (EXT. VIOLET 2) � BHT � CI 17200 (RED 33) � CI 47005 (YELLOW 10) application tips Spray Oud Ispahan on pulse points: neck and wrists. description OUD ISPAHAN, THE WOODY SILHOUETTE DRAPED IN ROSE. Oud Ispahan eau de parfum outlines the seductively close contact of an oud wood note and a sensual, plump Damascus rose. Voluptuous, with an uncompromisingly daring structure, the woody and floral silhouette of this unisex eau de parfum paints a powerful, opulent trail. Carried by its legendary aura, Oud Ispahan leaves behind the trail of a strong, unforgettable character in its wake. ingredients WARNING: THE LISTS OF INGREDIENTS THAT MAKE UP THE COMPOSITION OF PARFUMS CHRISTIAN DIOR PRODUCTS ARE REGULARLY UPDATED. BEFORE USING A PARFUMS CHRISTIAN DIOR PRODUCT, PLEASE READ THE LIST OF INGREDIENTS LOCATED ON THE PACKAGING TO BE CERTAIN THAT THE INGREDIENTS ARE SUITABLE FOR YOUR PERSONAL USE. #20550 ALCOHOL � PARFUM (FRAGRANCE) � AQUA (WATER) � CITRONELLOL � LIMONENE � LINALOOL � COUMARIN � DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE � ALPHA-ISOMETHYL IONONE � BUTYL METHOXYDIBENZOYLMETHANE � GERANIOL � EUGENOL � CITRAL � FARNESOL � CI 60730 (EXT. VIOLET 2) � BHT � CI 17200 (RED 33) � CI 47005 (YELLOW 10) application tips Spray Oud Ispahan on pulse points: neck and wrists. Member Exclusive | Receive an additional complimentary Dior Makeup Eyes and Lips Trial Set with min spend of Rp 3,500,000 Enjoy 2 iconic Dior samples of your choice with every order. Enjoy complimentary delivery for orders of Rp1,200,000 or above. Exclusive for members, receive exclusive Dior gifts at each tier of minimum purchase � above Rp1,500K, Rp2,500K & Rp3,500K. Complimentary Dior gift wrapping service. OUD ISPAHAN, THE WOODY SILHOUETTE DRAPED IN ROSE. Oud Ispahan eau de parfum outlines the seductively close contact of an oud wood note and a sensual, plump Damascus rose. Voluptuous, with an uncompromisingly daring structure, the woody and floral silhouette of this unisex eau de parfum paints a powerful, opulent trail. Carried by its legendary aura, Oud Ispahan leaves behind the trail of a strong, unforgettable character in its wake. WARNING: THE LISTS OF INGREDIENTS THAT MAKE UP THE COMPOSITION OF PARFUMS CHRISTIAN DIOR PRODUCTS ARE REGULARLY UPDATED. BEFORE USING A PARFUMS CHRISTIAN DIOR PRODUCT, PLEASE READ THE LIST OF INGREDIENTS LOCATED ON THE PACKAGING TO BE CERTAIN THAT THE INGREDIENTS ARE SUITABLE FOR YOUR PERSONAL USE. #20550 ALCOHOL � PARFUM (FRAGRANCE) � AQUA (WATER) � CITRONELLOL � LIMONENE � LINALOOL � COUMARIN � DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE � ALPHA-ISOMETHYL IONONE � BUTYL METHOXYDIBENZOYLMETHANE � GERANIOL � EUGENOL � CITRAL � FARNESOL � CI 60730 (EXT. VIOLET 2) � BHT � CI 17200 (RED 33) � CI 47005 (YELLOW 10) Spray Oud Ispahan on pulse points: neck and wrists. Privacy Policy Terms and conditions Cookies Policy Cookies are in use on this site These cookies are necessary for the website to function and cannot be switched off in our systems. They are usually only set in response to actions made by you which amount to a request for services, such as setting your privacy preferences, logging in or filling in forms. You can set your browser to block or alert you about these cookies, but some parts of the site will not then work. These cookies enable the website to provide enhanced functionality and personalisation. They may be set by us or by third party providers whose services we have added to our pages. If you do not allow these cookies then some or all of these services may not function properly. These cookies may be set through our site by our advertising partners. They may be used by those companies to build a profile of your interests and show you relevant adverts on other sites. They do not store directly personal information, but are based on uniquely identifying your browser and internet device. If you do not allow these cookies, you will experience less targeted advertising. These cookies are set by a range of social media services that we have added to the site to enable you to share our content with your friends and networks. They are capable of tracking your browser across other sites and building up a profile of your interests. This may impact the content and messages you see on other websites you visit. If you do not allow these cookies you may not be able to use or see these sharing tools. These cookies allow us to count visits and traffic sources so we can measure and improve the performance of our site. They help us to know which pages are the most and least popular and see how visitors move around the site. All information these cookies collect is aggregated and therefore anonymous. If you do not allow these cookies we will not know when you have visited our site, and will not be able to monitor its performance.",,7980000,Wanita,Malam,Office / Formal,,,https://www.dior.com/en_id/beauty/products/oud-ispahan-Y0909280.html,0,0,2026-05-12 01:11:53.105781+00,Eau de Parfum (EDP),N/A,N/A,N/A,"Woody, Floral, Citrus, Oriental",Musim Semi,Tahan Lama (4-8 jam),Sangat Kuat (Loud)
